id,firstName,lastName,adp,projectedPoints,positionRank,slotName,teamName,lineupStatus,byeWeek
079f1e98-cc3c-4349-b8dd-fecfbf00205f,Kevin,Hogan,-,0,,QB,,,
07e4faa9-3f66-4cd1-a301-2fce61ffa01b,Alexander,Hollins,-,0,,WR,,,
07e7ea7b-ad1c-4185-af78-1bdcae71f661,Joshua,Perkins,-,0,,TE,,,
080e231a-9af7-4b30-958e-2f2182e7625c,Chris,Thompson,-,0,,WR,,,
08481a58-c1c3-4994-ba1f-5f8393da2ecd,Parker,Hesse,-,0,,TE,Atlanta Falcons,,
0860e346-7436-41ae-80d5-0ea36366ddfa,Greg,Dortch,-,0,,WR,Arizona Cardinals,,
092916cc-a741-4c4a-bd9e-9c84b4465c1f,Kelvin,Harmon,-,0,,WR,,,
095755a2-24b7-4518-993f-f9a14b5a592f,Maurice,Ffrench,-,0,,WR,,,
0968ae65-d73e-4e49-8a0c-0d3cafbcecc0,Tyler,Gaffney,-,0,,RB,,,
09ad0853-8340-4481-b2df-f004217ed971,Ben,Koyack,-,0,,TE,,,
09d648b1-1213-4d7e-b073-34e14e04d396,Kevin,Marks,-,0,,RB,Los Angeles Chargers,,
0aa508b2-00ea-4bc5-9ac8-46e42407faee,Stone,Smartt,-,0,,TE,Los Angeles Chargers,,
0af6a080-4c67-4aa0-894b-799c65bb9264,Danny,Davis,-,0,,WR,Green Bay Packers,,
0be4ff56-a205-4f6c-88f3-26c9136dcc68,Tanner,Conner,-,0,,WR,Miami Dolphins,,
0bfc15b1-79b7-4920-a071-5c0b7f41a6a7,Cody,Latimer,-,0,,WR,,,
0c19ea8e-a3c9-4bbe-8e7f-45fb4f4c23c4,Myron,Mitchell,-,0,,WR,Minnesota Vikings,,
0ccb15e2-755f-4804-b40c-74337e8d46b7,Cooper,Rush,-,0,,QB,Dallas Cowboys,,
0d31614a-0046-4bc4-8cb5-f140d9906748,Braylon,Sanders,-,0,,WR,Miami Dolphins,,
0d58426f-f3e1-42fa-a33a-c152bccfbad5,Alfred,Morris,-,0,,RB,,,
0da01072-0b61-463f-9f0d-4aef524d924c,Makai,Polk,-,0,,WR,Baltimore Ravens,,
0dbfc332-7e1f-47fd-93d9-1cbbcd728364,Mathew,Sexton,-,0,,WR,,,
0eeffb0b-7501-4f5d-8881-87b46b6f75d4,Daylen,Baldwin,-,0,,WR,Cleveland Browns,,
0eff6139-8763-40c1-b807-78426604c9de,Chase,Garbers,-,0,,QB,Las Vegas Raiders,,
10fe702e-d959-4f17-8631-c5ef31d71b04,Nick,Bawden,-,0,,RB,NY Jets,,
1131b258-4b95-476f-b791-6468a7a6db30,John,Brown,-,0,,WR,,,
11ceb8ae-8648-42e4-a8c0-344c82495e13,Derek,Watt,-,0,,RB,Pittsburgh Steelers,,
12652a14-71a0-41c8-a9fb-018eeb88dbc8,Luke,Willson,-,0,,TE,,,
130dde19-a924-4880-84b6-ee8218fd5e3d,Aaron,Parker,-,0,,WR,Kansas City Chiefs,,
14015669-5b23-4e73-94e6-2f50aa075b25,Isaac,Nauta,-,0,,TE,,,
14c6d15c-abdb-4878-853b-83cec00cd73a,Damarea,Crockett,-,0,,RB,Denver Broncos,,
1506a685-2648-47a4-a5a3-f0be4d183691,Kendall,Blanton,-,0,,TE,Washington Commanders,,
1543987a-d092-43c9-a0df-3385042fed11,Rashid,Shaheed,-,0,,WR,New Orleans Saints,,
1552d9bf-98a7-498e-976b-01dbe89adb86,Trevon,Bradford,-,0,,WR,Los Angeles Chargers,,
15607291-181f-4cb6-8d4b-cd908eabb7b0,Devin,Smith,-,0,,WR,,,
1644d1a8-f859-453c-8321-6cc31e589c94,Kevin,Shaa,-,0,,WR,Chicago Bears,,
16896459-4fc6-4f90-b983-bac0221e95f3,Steven,Montez,-,0,,QB,,,
16cd8b6d-5725-4b60-8cc1-fbc7025ebfb5,John,Hurst,-,0,,WR,,,
1745b952-59fa-45e7-9ddf-1979bd20f1d7,Alex,McGough,-,0,,QB,,,
1752a4e5-f30b-4e3f-a992-c9ab196690e0,Derrick,Deese,-,0,,TE,Detroit Lions,,
18081e01-e8a6-446c-8531-2e5526690b9c,Dominick,Wood-Anderson,-,0,,TE,,,
18620d04-bf1b-4196-8ad7-672429641dfa,DeMichael,Harris,-,0,,WR,,,
18a924ff-5108-4b5a-870e-7f896b396dda,Jordan,Reed,-,0,,TE,,,
18b2c215-6523-4c0a-983b-f3cd2d2c3583,Frank,Gore,-,0,,RB,,,
18bd5a02-f162-4884-8dc3-5720f4d2ab0b,Jake,Bargas,-,0,,RB,,,
1a435cd7-e8ad-4db2-8851-80c7dee8431e,Racey,McMath,-,0,,WR,Tennessee Titans,,
1a5b3290-1312-4898-83a0-46cfc5f72f62,David,Wells,-,0,,TE,Tennessee Titans,,
1a95e1a0-394c-4fff-a683-b352c2913573,Alex,Ellis,-,0,,TE,,,
1b39dd83-1ca7-4e4d-b2d8-0f6a1046c2a7,Jordan,Veasy,-,0,,WR,,,
1b5e954d-37d7-4904-89ac-5357ce3f988f,Chad,Beebe,-,0,,WR,,,
1bfb3f98-ce66-4235-981c-13d02e923032,Alize,Mack,-,0,,TE,Green Bay Packers,,
1d2783dd-73a4-4475-a0b8-3ffd70af25f8,J.J.,Koski,-,0,,WR,,,
1d2c72fa-3564-4924-8f95-4f57f4494a84,Deontay,Burnett,-,0,,WR,,,
1ead183f-6545-4d0f-a344-f3bf550f93b5,JaVonta,Payton,-,0,,WR,Arizona Cardinals,,
1ec780d8-023c-4268-823d-c0bdf474cc78,Matt,Bushman,-,0,,TE,Kansas City Chiefs,,
1f19f3df-5eeb-488d-be61-f64310bc041c,Ra'Shaun,Henry,-,0,,WR,Carolina Panthers,,
1fe7cd2d-f224-48bb-a444-98194a45fa8e,Josh,Hammond,-,0,,WR,New England Patriots,,
2020b8bc-5c20-4cf5-8320-cb0d643a5757,Sean,McKeon,-,0,,TE,Dallas Cowboys,,
20d582ae-e44d-4175-86d3-98ec1156109b,Wendell,Smallwood,-,0,,RB,,,
22b3aec1-ee0a-4e1d-b6f0-72f869349fb6,Paul,Richardson,-,0,,WR,,,
23a76d75-1ff7-4d8e-8799-2cd49ed7cdfd,Darius,Clark,-,0,,RB,,,
24892b9d-19c5-4f21-a4a4-5b55b6e1f297,Jaleel,Scott,-,0,,WR,,,
24fb30b2-c85c-4732-9c21-ad9b34d9e415,Rysen,John,-,0,,TE,,,
2538998d-8521-4b36-a948-ce3948c215ab,Landon,Lenoir,-,0,,WR,,,
2625f11b-6a24-4c44-b5af-05ce3e9f78c9,DeShone,Kizer,-,0,,QB,,,
265269df-ee50-491d-ba96-7dfe642aaa80,Devon,Williams,-,0,,WR,,,
266224aa-4dfd-4b1e-bc4d-ebbcde6e0de4,Kurt,Benkert,-,0,,QB,,,
269fa804-6dfd-47f8-8d9e-7162e5297e37,Caleb,Wilson,-,0,,TE,,,
26b8c479-fbdd-43b5-8164-2b61705e8537,Jason,Vander Laan,-,0,,TE,,,
279f697f-716f-486d-920d-a8a490997730,Rashod,Berry,-,0,,TE,,,
2816ded2-baf5-440d-89e8-f0ba5ad37ab2,Marken,Michel,-,0,,WR,Washington Commanders,,
2852487a-489f-45f0-a6ab-0b3c3523f427,Isaiah,Zuber,-,0,,WR,Las Vegas Raiders,,
2903ca17-8a7a-4d52-ad00-fa292b7a9e25,Darrius,Shepherd,-,0,,WR,Denver Broncos,,
295b4195-7804-4e38-b261-3dd1b2116205,Javorius,Allen,-,0,,RB,,,
296f1240-7e3f-44f6-b8c1-91eb62c4549f,Jordan,Ta'amu,-,0,,QB,,,
2a6da32a-a2e3-4195-9103-f7b7b0761d4b,Hunter,Kampmoyer,-,0,,TE,Los Angeles Chargers,,
2b2e7043-d6be-4938-8d6b-e579eae8975f,Nathan,Cottrell,-,0,,RB,,,
2b897460-d0d6-4aa6-b71c-c19ec3a133c1,Matt,Schaub,-,0,,QB,,,
2bd0ea6a-81a4-42c5-9192-ccb50f24c5a5,Philip,Rivers,-,0,,QB,,,
2c872fc3-148e-42e6-9d77-d10c6a82d9cd,Jacob,Breeland,-,0,,TE,,,
2d0105b6-1136-49ef-8f13-c86221db0d72,DeAndre,Carter,-,0,,WR,Los Angeles Chargers,,
2d219dfc-b6c7-4127-a74a-20c42bee1f67,Richard,Rodgers,-,0,,TE,Philadelphia Eagles,,
2d42b3f2-0db5-4de1-94ba-bb3f8a4c9690,Josh,Adams,-,0,,RB,,,
2e06f5ae-70d7-47b7-bee0-8815c53b959c,Brock,Purdy,-,0,,QB,San Francisco 49ers,,
2e12c61a-a1f4-4d67-8b86-65c0e9ab1814,Jalen,Hurd,-,0,,WR,,,
2e14d77f-c722-4783-9f04-a06e0ff7fc40,Kylen,Granson,-,0,,TE,Indianapolis Colts,,
2f0e0cf4-43ae-423c-97fd-202ae7aec6c5,Tevin,Jones,-,0,,WR,,,
2f3ef620-23ad-4321-8c94-b9f8e6397ea1,Jacob,Eason,-,0,,QB,Seattle Seahawks,,
2f57414a-b996-44fb-be86-2643ca2911ed,Bruce,Miller,-,0,,RB,,,
2f944e1b-ba19-44c1-8b56-faadd0a949ae,Darion,Clark,-,0,,TE,,,
301ba214-c43a-4a3e-9e80-133cb077c4ac,Michael,Walker,-,0,,WR,,,
30babf78-1bdb-4944-b250-cf05654a1aca,Tajae,Sharpe,-,0,,WR,Chicago Bears,,
30cef53e-994f-4c02-b5f3-ca5d3cd4f014,Jason,Cabinda,-,0,,RB,Detroit Lions,,
31376712-2011-465d-acd3-43a6f031dfbb,Tom,Kennedy,-,0,,WR,Detroit Lions,,
31d5e520-fa73-4aab-89c0-1095bb099204,B.J.,Emmons,-,0,,RB,,,
329f71bf-e09a-444f-bb42-e0fb17b4bfe9,Snoop,Conner,-,0,,RB,Jacksonville Jaguars,,
32dd4f50-1b6d-4b14-87ce-a01e3ad528b4,Nick,Bowers,-,0,,TE,Las Vegas Raiders,,
32e200bf-9fe6-4f51-a0ce-ee1b250c7077,Andre,Patton,-,0,,WR,,,
333cf5f4-82bb-4d21-9bdd-0692a714e552,Reece,Horn,-,0,,WR,,,
33530b61-e0c0-49b9-a5ae-4041252f42cd,Travell,Harris,-,0,,WR,,,
336c5dc3-0449-4c19-a659-7b496966ecb0,DJ,Turner,-,0,,WR,Las Vegas Raiders,,
33e668dd-1944-463b-9c73-a58f23275607,Binjimen,Victor,-,0,,WR,Baltimore Ravens,,
349c82ed-3a9c-4a92-af13-a7182cb2db48,Ricky,Ortiz,-,0,,RB,,,
3548381e-a34b-4237-bd7b-b2866ede2e15,Austin,Carr,-,0,,WR,,,
35e34970-eed4-49b3-97e2-e9f471b8070b,Ron,Hunt,-,0,,WR,,,
36033b44-0f35-4195-a59b-2a0e87fb1ce3,Thomas,Ives,-,0,,WR,,,
36e00339-7509-42a9-bb46-c104fa7b4e1f,Jordan,Chunn,-,0,,RB,,,
36eed7e7-6f54-4138-b7cb-0481736e823f,Taquan,Mizzell,-,0,,RB,,,
37b8b389-a7f1-4dd1-99e1-9f4c21cec154,Andre,Baccellia,-,0,,WR,Arizona Cardinals,,
38254911-ead1-4b91-ad4a-75363f6e4aff,Taywan,Taylor,-,0,,WR,,,
38cb3fdd-2f31-49ae-83a9-1d8dc7cfe446,Seth,Roberts,-,0,,WR,,,
38e64080-d555-4ae8-af92-a400976affa2,Teagan,Quitoriano,-,0,,TE,Houston Texans,,
38eb021b-1d20-435a-bb86-160e2e2c85be,Josh,Doctson,-,0,,WR,,,
38f6e822-4f52-40fa-acf0-569e5c7701d0,Adam,Prentice,-,0,,RB,New Orleans Saints,,
397b3c99-02ed-42c5-9a11-9dea4e00c4ae,Manasseh,Bailey,-,0,,WR,,,
3a2c9b03-30cb-4426-8c12-7d51b57ee89f,Patrick,Carr,-,0,,RB,,,
3a392317-2db8-4824-a459-b30964cfbe9e,Kwamie,Kassiter,-,0,,WR,,,
3a49cbc1-6b30-42a5-b604-e23f8327914c,Geremy,Davis,-,0,,WR,,,
3aa8f28c-8b38-4068-b4d2-a1481d6c1777,Sage,Surratt,-,0,,WR,Los Angeles Chargers,,
3b41fff6-56d4-43af-9878-f619d9552ff0,Jeremy,Cox,-,0,,RB,,,
3b806f97-b18b-42d1-8caf-508b70ec2610,Troymaine,Pope,-,0,,RB,,,
3b84530c-1351-4207-a39c-3f430df3e147,Carson,Meier,-,0,,TE,,,
3bb9e32c-13b0-421b-b7fa-77660e8e1a38,Josh,Hill,-,0,,TE,,,
3bf44a8a-d89c-42c9-805e-86a751ffc3d2,Victor,Bolden,-,0,,WR,Arizona Cardinals,,
3c161a31-b3e0-46b6-9f90-dffd88b71279,Darvin,Kidsy,-,0,,WR,,,
3c1e04f7-323c-438d-b84b-3706da840f2c,Briley,Moore,-,0,,TE,,,
3c61a22f-b58c-4b9f-bb18-a574cf87ec70,Steven,Mitchell,-,0,,WR,,,
3cd3681b-4a15-46a2-843c-fe9aaf6ee2f8,Tony,Brown,-,0,,WR,,,
3d1c1c09-9775-4bd0-ba27-bdd542c249bc,Davis,Cheek,-,0,,QB,,,
3d3002dd-513b-45a2-9362-7bdff040241a,Julian,Edelman,-,0,,WR,,,
3d34ff43-bc9a-45e2-83a1-a7bdc49abb70,LeSean,McCoy,-,0,,RB,,,
3d76169c-0623-4b30-ad34-73e01f3f38c5,Ben,Roethlisberger,-,0,,QB,,,
3d94b2a0-029c-44b0-a97f-919497d49945,Cole,Wick,-,0,,TE,,,
3f93ec06-7ca5-48ce-b84e-6f66a73b4b5f,Ross,Travis,-,0,,TE,,,
4051ca1d-723d-46fb-8f23-582331367760,Mike,White,-,0,,QB,NY Jets,,
4089c6a0-e76d-435d-b765-ab68aa14f0b7,Garrett,Groshek,-,0,,RB,,,
4227a5dc-f4e4-4023-9525-d31c390cd4c7,Chris,Lacy,-,0,,WR,,,
4228cfa7-1f6a-4b4d-a7e0-319967ba1df3,Theo,Riddick,-,0,,RB,,,
423a398e-fd7f-42e3-97b0-eeb500665517,Josh,McCown,-,0,,QB,,,
4309d533-7236-48ac-b7fa-f58e4a2e30ef,Ty,Chandler,-,0,,RB,Minnesota Vikings,,
43421f26-d993-41ba-a37b-8472416b3718,Ishmael,Hyman,-,0,,WR,Green Bay Packers,,
43994f02-1786-420b-bf3a-140134b3b2eb,Josh,Johnson,-,0,,RB,Seattle Seahawks,,
43ac127e-b266-4137-b5e8-3cf3874156cf,Justin,Johnson,-,0,,TE,,,
43dbaf35-3238-4967-a6a8-5c08f2152707,Kevin,Austin,-,0,,WR,Jacksonville Jaguars,,
44963a4b-e516-471c-aa82-e3dadc723695,John,FitzPatrick,-,0,,TE,Atlanta Falcons,,
44fc04d0-587a-4273-bf43-225dc967ae68,Tyler,Davis,-,0,,TE,Green Bay Packers,,
4513d06c-ce88-4d37-8308-b25b4afc5a6d,Samson,Nacua,-,0,,WR,Indianapolis Colts,,
451ec31e-23c9-46ce-a082-b2a6aa8890b0,Anthony,Turner,-,0,,WR,,,
4540d0e2-98e9-4d20-849f-e9ab98f06e55,Zaire,Mitchell-Paden,-,0,,TE,Cleveland Browns,,
4544eee2-cd36-4660-b821-aa43f3a77dc6,Tyreik,McAllister,-,0,,RB,,,
457706cd-aea1-4bc5-892d-a51d579c3df0,Senorise,Perry,-,0,,RB,,,
457e7d4e-a920-4256-a4e7-0bda2b9002d4,Ronnie,Rivers,-,0,,RB,Seattle Seahawks,,
463d0b10-ef7c-4ad5-ab9a-bec087505fc8,Ryan,Fitzpatrick,-,0,,QB,,,
46ec5d36-8474-43a0-9725-a529e7492601,Tory,Carter,-,0,,RB,Tennessee Titans,,
46ec7072-cd60-46d4-98a7-410f12ae3e2d,Karan,Higdon,-,0,,RB,,,
47025bae-9ca5-4a07-ad45-f96e276b3ff2,Hunter,Thedford,-,0,,TE,,,
475bb4cd-2a83-4e67-a926-ef3e9d393302,Chris,Moore,-,0,,WR,Houston Texans,,
4762b646-e28b-4950-a1b8-9fb58e482084,John,Kelly,-,0,,RB,Cleveland Browns,,
47bab49e-518f-440d-84b2-fddd9d5265cd,Mike,Thomas,-,0,,WR,Cincinnati Bengals,,
47df6d1e-318a-4855-adfd-80eca014b0c1,Easop,Winston,-,0,,WR,Cleveland Browns,,
489f2084-ae9d-485c-a211-bb2f2171ed36,Michael,Young,-,0,,WR,,,
48fedc32-3105-41a1-8c22-a4dbeb998655,Kyric,McGowan,-,0,,WR,Washington Commanders,,
4903d7ef-7b49-4c6a-b189-423fea19c9b8,Ben,Beise,-,0,,TE,,,
4968e45d-f486-499a-8591-03f688decf68,Trevor,Davis,-,0,,WR,,,
49d48e7f-b7c8-4c88-99d0-b520e01de650,Tim,Jones,-,0,,WR,Jacksonville Jaguars,,
4a612031-bf44-4f66-a031-05f099926099,Dan,Chisena,-,0,,WR,Minnesota Vikings,,
4ad3a071-6596-4caa-aa2e-15697fe35697,Eli,Wolf,-,0,,TE,Washington Commanders,,
4afa3afb-eef4-4673-be26-aaa8e28fecaf,Geronimo,Allison,-,0,,WR,,,
4b10f03f-de80-4b47-9162-be783e8f786d,Johnny,Holton,-,0,,WR,,,
4b5e4002-15d1-4705-9612-d215a3f4b1cb,Julius,Chestnut,-,0,,RB,Tennessee Titans,,
4b6331e1-c553-4fa2-b114-9b0cf38c4ed6,James,Morgan,-,0,,QB,,,
4bb24a7f-43ac-4440-a58b-94a1f798c232,Amara,Darboh,-,0,,WR,,,
4bc12142-e69f-4716-8f87-6fd692ea5823,Nick,Guggemos,-,0,,TE,Cleveland Browns,,
4c04437c-5dd8-4a37-9a75-126a706e9938,Irvin,Charles,-,0,,WR,NY Jets,,
4c659114-6911-4b94-9d67-17244ab5d4f1,Devontres,Dukes,-,0,,WR,,,
4cbcd4e0-e2e1-46a8-90b1-6ffb84dc7895,Dwayne,Harris,-,0,,WR,,,
4cfdd387-de05-4e97-9a91-df023f4d0b7e,Cody,Core,-,0,,WR,,,
4cffa706-85b2-4f3e-a5d9-2c16130a9c7e,Cyril,Grayson,-,0,,WR,,,
4dc7fdbe-6a18-4f8f-8281-b5b80795cc25,Warren,Jackson,-,0,,WR,,,
4e693bc5-a9b5-4931-a462-d6b774f79847,Kyle,Sloter,-,0,,QB,,,
4fadd2e5-872c-4b2e-939b-9450817bce30,Josh,Imatorbhebhe,-,0,,WR,,,
4fc9457f-1766-4b78-8a5e-820cff0c27e9,Thomas,Hennigan,-,0,,WR,,,
4febd65f-c6f2-4a92-ba1d-bd3e6ffe0024,Isaiah,Coulter,-,0,,WR,Chicago Bears,,
50472d6b-2f4c-4ec9-8d6f-9b8f3f3be7d0,Demaryius,Thomas,-,0,,TE,,,
508d7e25-de34-4a22-ae66-3d7e01aa9b4d,Reid,Sinnett,-,0,,QB,Philadelphia Eagles,,
50aaf281-921a-4a06-9745-d063e98f709a,Charlie,Taumoepeau,-,0,,TE,,,
50af795f-dd0e-4364-b8a0-927e82013807,Cameron,Scarlett,-,0,,RB,,,
50b4efe1-29f5-4b81-8f53-5f8af17964b4,Antonio,Nunn,-,0,,WR,,,
514600c8-5b24-4b4e-bc63-8e7714c944d7,Kalija,Lipscomb,-,0,,WR,,,
5176be0d-8946-4a80-bacb-20dc4e7a3479,Cyrus,Holder,-,0,,WR,,,
51afb0ed-e8f5-40f1-8663-b7f0aea2527f,Derrius,Guice,-,0,,RB,,,
525c6484-7dfe-475d-b85b-e3e063117636,Tommy,Hudson,-,0,,TE,Tennessee Titans,,
530735c9-e0b5-4155-ad88-e99eccd680e1,T.J.,Logan,-,0,,RB,,,
532145d5-24ea-400e-bafe-867e62c8f9aa,Kenji,Bahar,-,0,,QB,,,
5334cb45-70f1-47b9-9ff7-33a747050077,Austin,Trammell,-,0,,WR,Los Angeles Rams,,
53b1a48d-d4b9-426d-bebf-869a5d8844a3,Duke,Johnson,-,0,,RB,Buffalo Bills,,
5540137c-cefe-47a3-b3e2-c6ea77590242,Jody,Fortson,-,0,,TE,Kansas City Chiefs,,
55df17f7-018f-467b-8fb8-ce749913c0d1,Matt,Lengel,-,0,,TE,,,
55ecd8d9-45fc-4018-945f-d71b740e8454,Chris,Rowland,-,0,,WR,,,
55f60f17-face-498f-be5f-cf4055aca3eb,Lamar,Miller,-,0,,RB,,,
564cac2a-6e4b-4b38-9213-8c0be680b127,Brian,Hill,-,0,,RB,,,
56850f16-f380-4a16-b6b6-efa5e559b662,Chris,Thompson,-,0,,RB,,,
5779e318-29e3-4dd8-b64f-f4cca125db04,Justin,Hardy,-,0,,WR,,,
58ce3fdc-11f9-4f57-a700-8310895c2992,Aaron,Shampklin,-,0,,RB,Dallas Cowboys,,
59059cc7-50cd-4ac5-815e-4b0a0088cc0f,Chris,Finke,-,0,,WR,Chicago Bears,,
5915170e-bcb3-432e-8dbd-74031ca4075d,Anthony,Gordon,-,0,,QB,,,
596eca99-3179-475f-9c55-e4d69f38db6b,Austin,Allen,-,0,,TE,NY Giants,,
59f47d30-9585-47c4-8465-7f6bab122ce5,Golden,Tate,-,0,,WR,,,
5a20867a-f3c1-4c77-ab6d-2972b14d90f1,Riley,Lees,-,0,,WR,,,
5a4dab3b-03e6-4e25-a202-2fb4786936fa,Jerell,Adams,-,0,,TE,,,
5ad840e5-74ed-4976-8eab-ff9f9d96f51c,Trae,Berry,-,0,,TE,,,
5b62ecca-3b7b-44ac-a330-a596b27d5d6f,Darius,Bradwell,-,0,,RB,,,
5c0648f4-eebe-42c2-90d6-8e55740232d9,Kyle,Shurmur,-,0,,QB,,,
5cbdaebe-1720-4cc0-a13a-e513af7dc4c9,Will,Grier,-,0,,QB,Dallas Cowboys,,
5d2118f1-8a26-4b9e-be54-4b35fea53387,Ryquell,Armstead,-,0,,RB,Jacksonville Jaguars,,
5d3fee95-0908-406c-9aa4-3eb140d749e9,Calvin,Ridley,-,0,,WR,Atlanta Falcons,,
5e595a7e-54c4-4751-994b-82ece25c6f84,Derrick,Willies,-,0,,WR,,,
5ecbd89d-d6c9-42a3-955b-0096cd45c5f7,Kekoa,Crawford,-,0,,WR,,,
5f7ccbe5-836f-44a0-a822-c586e3bf6e58,Matt,Cole,-,0,,WR,Washington Commanders,,
5f7e212a-ebe6-47f8-b4bb-14dc0b87d3a4,Tayon,Fleet-Davis,-,0,,RB,Kansas City Chiefs,,
5fa63fa9-1c3e-4d0f-88c3-171f3a6c19fa,Gerrit,Prince,-,0,,TE,Jacksonville Jaguars,,
5fb7cd7b-e5f7-493b-82dc-14de03c2585a,CJ,Marable,-,0,,RB,,,
6027bfe9-8619-4526-8921-fe0b482599ee,Ian,Bunting,-,0,,TE,,,
6116ec75-72d5-4cee-8368-02958dc04462,Tim,Boyle,-,0,,QB,Detroit Lions,,
6144b340-10ad-403a-8fa1-1de58aa32737,Ito,Smith,-,0,,RB,,,
616021e6-d86a-4d85-82e7-9eda26a3582c,Alex,Taylor,-,0,,TE,,,
61d92b77-5499-4d30-885a-50af1be191e0,Darius,Jackson,-,0,,RB,,,
61eff6ae-d35f-4f73-941e-f45edb07e460,Connor,Davis,-,0,,TE,,,
61f766cb-a1ba-4615-9672-02d1b3fab6d9,Trey,Quinn,-,0,,WR,,,
6216861d-bad9-471f-b7c8-f0cef5a03b41,Josh,Johnson,-,0,,WR,,,
6253aa3e-8a45-4bca-961f-d037a9118533,Michael,Bandy,-,0,,WR,Los Angeles Chargers,,
626c1730-4636-46ac-acce-f7624c807afb,Drew,Estrada,-,0,,WR,Houston Texans,,
631c692e-417e-4401-ae61-75a1746dcb8c,Landen,Akers,-,0,,WR,Los Angeles Rams,,
631f6f13-971d-4bde-b8d5-d5df08d7294f,Jequez,Ezzard,-,0,,WR,,,
63c46792-52f4-438f-b3e1-ba6322f3084f,Montrell,Washington,-,0,,WR,Denver Broncos,,
63c94944-6444-4bd4-a302-f2fee205f0f6,Keshunn,Abram,-,0,,WR,,,
64535684-da58-461f-b483-d0951f07440d,Dillon,Stoner,-,0,,WR,Las Vegas Raiders,,
64d0c7f3-f849-47ae-9d7a-475e1bcaf0cc,Bo,Scarbrough,-,0,,RB,,,
64e3a168-9a37-472b-b12e-9b80036ac157,Spencer,Brown,-,0,,RB,Carolina Panthers,,
659772be-9ded-4892-b254-00fa00b887e4,Levi,Lewis,-,0,,QB,,,
65cfc1a4-870a-4e7e-95ee-b52008af24ff,Jeremiah,Hall,-,0,,RB,,,
67540af8-a15e-4674-90d2-7f6e67ff9822,Tommy,Stevens,-,0,,QB,,,
67a71a0b-1a94-438c-9333-f1465620bfb6,Cody,White,-,0,,WR,Pittsburgh Steelers,,
67e061d3-c49b-463a-b93f-28ab465d736e,Derrick,Dillon,-,0,,WR,,,
67ed6746-fdcc-4eeb-a048-77061c7cf1da,Tavien,Feaster,-,0,,RB,,,
684919cb-03a1-4c00-8d9c-685c0b004da8,Tyler,Mabry,-,0,,TE,Seattle Seahawks,,
68626848-2957-48fa-ab2e-2c6ec9f51c00,Donte,Moncrief,-,0,,WR,,,
686874d5-2630-4486-bcfc-23009cbaf6a7,Spencer,Ware,-,0,,RB,,,
68bd846a-7e4c-4e8e-9d44-19177d325ebf,Danny,Etling,-,0,,QB,Green Bay Packers,,
68fa8573-7909-4aea-99eb-70bdeab8f09b,Clayton,Thorson,-,0,,QB,,,
69229aff-e46c-47f9-b28f-c13a821aaaa9,C.J.,Saunders,-,0,,WR,Carolina Panthers,,
694c3b9b-6d50-4308-b857-8b5831bf206b,Thaddeus,Moss,-,0,,TE,Cincinnati Bengals,,
6956ba59-f7de-4e17-b023-77f291d64980,Cole,Kelley,-,0,,QB,,,
6a026965-cebd-4c21-b99f-b2093c5a16e7,Justice,Hill,-,0,,RB,Baltimore Ravens,,
6aaaa94a-e458-41b0-af57-24a428eb1be5,Pharoh,Cooper,-,0,,WR,,,
6b248af1-f569-4900-8490-1256389a4726,Vance,McDonald,-,0,,TE,,,
6b2b9998-6309-4284-aff9-f8d376db8773,Tarik,Black,-,0,,WR,NY Jets,,
6c56b9ca-068b-40f3-8116-c8044f027a52,Trey,Edmunds,-,0,,RB,,,
6e7cae70-c6db-49d3-a1de-a7edc3b8846a,Scooter,Harrington,-,0,,TE,,,
6eb4496d-b2c1-432a-ab73-779e8624b9a7,Johnny,Stanton,-,0,,RB,Cleveland Browns,,
6ed4173e-b048-4413-b204-ea6212d557cc,Chandler,Cox,-,0,,RB,,,
6f6d8651-4ba2-47b0-88fd-28f1e7e9d47b,Jacob,Dolegala,-,0,,QB,,,
6f6ec651-7521-45e5-8c73-eccdaf350d97,Ted,Ginn,-,0,,WR,,,
6ff96ee1-fdce-423a-b99c-54ad3a9723cf,Artavis,Pierce,-,0,,RB,,,
7005c081-93e9-4115-b514-ef895917ef72,Johnnie,Dixon,-,0,,WR,,,
7015170f-1810-4e68-a9fc-631b4cc9ec10,Devlin,Hodges,-,0,,QB,,,
701c945c-f830-44f4-80b3-99809f311548,Alshon,Jeffery,-,0,,WR,,,
703f3d34-c869-40cd-8268-846549c8bf13,Kevin,Rader,-,0,,TE,Pittsburgh Steelers,,
7040a7a5-0785-40cb-8e98-2c662da843f5,Nsimba,Webster,-,0,,WR,Chicago Bears,,
7051f4fd-907d-4351-8f26-9555e2e5248f,Cary,Angeline,-,0,,TE,,,
70711bb9-db14-4231-8b29-e11ac6e2f73d,John,Franklin,-,0,,WR,,,
70964ccb-7c83-4262-b705-883b97089bf0,Case,Cookus,-,0,,QB,,,
709dca63-de60-4cc8-a57d-ab8506abee3a,Christian,Wade,-,0,,RB,,,
71989045-0955-47d9-ad4c-e21d63d159b4,Darece,Roberson,-,0,,WR,,,
71c9e71e-6dcc-4253-86f0-1de19742f2c0,Hale,Hentges,-,0,,TE,,,
725d33e0-e88f-419e-a4dd-50226465da52,Jaron,Brown,-,0,,WR,,,
731e99c8-adfc-4470-8c53-865c24dd3aae,Curtis,Hodges,-,0,,TE,Washington Commanders,,
